23.178.112.101 - - [24/Jun/2024:11:39:38 +0000] "GET /.well-known/acme-challenge/g-ZJXcEqL33KYSPbE9BrcMt3m4TfXnSVsf-x7lUPYpc HTTP/1.1" 200 87 "-" "Mozilla/5.0 (compatible; Let's Encrypt validation server; +https://www.letsencrypt.org)"
206.189.2.13 - - [24/Jun/2024:11:41:09 +0000] "GET /about HTTP/1.1" 404 374 "-" "Go-http-client/1.1"
209.97.180.8 - - [24/Jun/2024:11:41:09 +0000] "GET /ecp/Current/exporttool/microsoft.exchange.ediscovery.exporttool.application HTTP/1.1" 404 418 "-" "Go-http-client/1.1"
206.189.2.13 - - [24/Jun/2024:11:41:09 +0000] "GET /debug/default/view?panel=config HTTP/1.1" 404 396 "-" "Go-http-client/1.1"
209.97.180.8 - - [24/Jun/2024:11:41:09 +0000] "GET /server-status HTTP/1.1" 404 377 "-" "Go-http-client/1.1"
206.189.2.13 - - [24/Jun/2024:11:41:10 +0000] "GET /v2/_catalog HTTP/1.1" 404 379 "-" "Go-http-client/1.1"
209.97.180.8 - - [24/Jun/2024:11:41:10 +0000] "GET /login.action HTTP/1.1" 404 378 "-" "Go-http-client/1.1"
206.189.2.13 - - [24/Jun/2024:11:41:10 +0000] "GET /ecp/Current/exporttool/microsoft.exchange.ediscovery.exporttool.application HTTP/1.1" 404 418 "-" "Go-http-client/1.1"
209.97.180.8 - - [24/Jun/2024:11:41:10 +0000] "GET /_all_dbs HTTP/1.1" 404 377 "-" "Mozilla/5.0 (l9scan/2.0.436313e2034313e2935313e21353; +https://leakix.net)"
206.189.2.13 - - [24/Jun/2024:11:41:10 +0000] "GET /server-status HTTP/1.1" 404 377 "-" "Go-http-client/1.1"
209.97.180.8 - - [24/Jun/2024:11:41:10 +0000] "GET /.DS_Store HTTP/1.1" 404 378 "-" "Go-http-client/1.1"
206.189.2.13 - - [24/Jun/2024:11:41:10 +0000] "GET /login.action HTTP/1.1" 404 378 "-" "Go-http-client/1.1"
209.97.180.8 - - [24/Jun/2024:11:41:10 +0000] "GET /.env HTTP/1.1" 404 374 "-" "Go-http-client/1.1"
206.189.2.13 - - [24/Jun/2024:11:41:10 +0000] "GET /_all_dbs HTTP/1.1" 404 377 "-" "Mozilla/5.0 (l9scan/2.0.436313e2034313e2935313e21353; +https://leakix.net)"
209.97.180.8 - - [24/Jun/2024:11:41:10 +0000] "GET /.git/config HTTP/1.1" 404 378 "-" "Go-http-client/1.1"
206.189.2.13 - - [24/Jun/2024:11:41:10 +0000] "GET /.DS_Store HTTP/1.1" 404 378 "-" "Go-http-client/1.1"
206.189.2.13 - - [24/Jun/2024:11:41:10 +0000] "GET /.env HTTP/1.1" 404 374 "-" "Go-http-client/1.1"
209.97.180.8 - - [24/Jun/2024:11:41:10 +0000] "GET /s/436313e2034313e2935313e21353/_/;/META-INF/maven/com.atlassian.jira/jira-webapp-dist/pom.properties HTTP/1.1" 404 426 "-" "Go-http-client/1.1"
206.189.2.13 - - [24/Jun/2024:11:41:10 +0000] "GET /.git/config HTTP/1.1" 404 378 "-" "Go-http-client/1.1"
209.97.180.8 - - [24/Jun/2024:11:41:10 +0000] "GET /config.json HTTP/1.1" 404 378 "-" "Go-http-client/1.1"
206.189.2.13 - - [24/Jun/2024:11:41:10 +0000] "GET /s/436313e2034313e2935313e21353/_/;/META-INF/maven/com.atlassian.jira/jira-webapp-dist/pom.properties HTTP/1.1" 404 426 "-" "Go-http-client/1.1"
206.189.2.13 - - [24/Jun/2024:11:41:10 +0000] "GET /config.json HTTP/1.1" 404 378 "-" "Go-http-client/1.1"
209.97.180.8 - - [24/Jun/2024:11:41:10 +0000] "GET /telescope/requests HTTP/1.1" 404 379 "-" "Go-http-client/1.1"
206.189.2.13 - - [24/Jun/2024:11:41:10 +0000] "GET /telescope/requests HTTP/1.1" 404 379 "-" "Go-http-client/1.1"
209.97.180.8 - - [24/Jun/2024:11:41:10 +0000] "GET /?rest_route=/wp/v2/users/ HTTP/1.1" 200 1065 "-" "Go-http-client/1.1"
206.189.2.13 - - [24/Jun/2024:11:41:10 +0000] "GET /?rest_route=/wp/v2/users/ HTTP/1.1" 200 1065 "-" "Go-http-client/1.1"
185.196.9.227 - - [24/Jun/2024:11:41:16 +0000] "GET /.git/config HTTP/1.1" 404 378 "-" "Mozilla/5.0 (X11; CrOS i686 2268.111.0) AppleWebKit/536.11 (KHTML, like Gecko) Chrome/20.0.1132.57 Safari/536.11"
195.211.77.140 - - [24/Jun/2024:11:41:30 +0000] "HEAD / HTTP/1.1" 200 0 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Safari/537.36"
195.211.77.140 - - [24/Jun/2024:11:41:30 +0000] "HEAD / HTTP/1.1" 200 0 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Safari/537.36"
65.154.226.170 - - [24/Jun/2024:11:41:42 +0000] "GET / HTTP/1.1" 301 162 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/117.0.5938.132 Safari/537.36"
65.154.226.171 - - [24/Jun/2024:11:41:42 +0000] "GET / HTTP/1.1" 301 162 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/117.0.5938.132 Safari/537.36"
65.154.226.170 - - [24/Jun/2024:11:41:43 +0000] "GET / HTTP/2.0" 200 1053 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/117.0.5938.132 Safari/537.36"
65.154.226.171 - - [24/Jun/2024:11:41:43 +0000] "GET / HTTP/2.0" 200 1053 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/117.0.5938.132 Safari/537.36"
65.154.226.170 - - [24/Jun/2024:11:41:43 +0000] "GET /css/style.min.css HTTP/2.0" 200 1687 "https://blog.dev.lookingfora.name/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/117.0.5938.132 Safari/537.36"
65.154.226.171 - - [24/Jun/2024:11:41:43 +0000] "GET /css/style.min.css HTTP/2.0" 200 1687 "https://lookingfora.name/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/117.0.5938.132 Safari/537.36"
34.122.147.229 - - [24/Jun/2024:11:41:44 +0000] "GET / HTTP/1.1" 301 162 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/92.0.4515.159 Safari/537.36"
195.211.77.142 - - [24/Jun/2024:11:41:44 +0000] "GET / HTTP/1.1" 200 1065 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Safari/537.36"
34.123.170.104 - - [24/Jun/2024:11:41:46 +0000] "GET / HTTP/2.0" 200 1053 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/92.0.4515.159 Safari/537.36"
34.123.170.104 - - [24/Jun/2024:11:41:46 +0000] "GET /css/style.min.css HTTP/2.0" 200 1687 "https://lookingfora.name/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/92.0.4515.159 Safari/537.36"
195.211.77.142 - - [24/Jun/2024:11:41:49 +0000] "GET / HTTP/1.1" 200 1065 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Safari/537.36"
205.169.39.148 - - [24/Jun/2024:11:41:51 +0000] "GET / HTTP/1.1" 301 162 "-" "Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.61 Safari/537.36"
205.169.39.195 - - [24/Jun/2024:11:41:51 +0000] "GET / HTTP/1.1" 301 162 "-" "Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.61 Safari/537.36"
205.169.39.148 - - [24/Jun/2024:11:41:51 +0000] "GET / HTTP/1.1" 200 1065 "-" "Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.61 Safari/537.36"
205.169.39.195 - - [24/Jun/2024:11:41:52 +0000] "GET / HTTP/1.1" 200 1065 "-" "Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.61 Safari/537.36"
205.169.39.195 - - [24/Jun/2024:11:41:55 +0000] "GET / HTTP/1.1" 301 162 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.79 Safari/537.36"
205.169.39.195 - - [24/Jun/2024:11:41:55 +0000] "GET / HTTP/2.0" 200 1053 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.79 Safari/537.36"
205.169.39.195 - - [24/Jun/2024:11:41:56 +0000] "GET /css/style.min.css HTTP/2.0" 200 1687 "https://lookingfora.name/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.79 Safari/537.36"
205.169.39.148 - - [24/Jun/2024:11:41:56 +0000] "GET / HTTP/1.1" 301 162 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.79 Safari/537.36"
205.169.39.148 - - [24/Jun/2024:11:41:56 +0000] "GET / HTTP/2.0" 200 1053 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.79 Safari/537.36"
205.169.39.148 - - [24/Jun/2024:11:41:57 +0000] "GET /css/style.min.css HTTP/2.0" 200 1687 "https://blog.dev.lookingfora.name/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.79 Safari/537.36"
104.197.69.115 - - [24/Jun/2024:11:42:18 +0000] "GET /articles/restic-bases/ HTTP/2.0" 200 5976 "https://lookingfora.name/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/92.0.4515.159 Safari/537.36"
104.197.69.115 - - [24/Jun/2024:11:42:18 +0000] "GET /css/style.min.css HTTP/2.0" 200 1687 "https://lookingfora.name/articles/restic-bases/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/92.0.4515.159 Safari/537.36"
88.99.26.177 - - [24/Jun/2024:11:43:24 +0000] "GET / HTTP/1.1" 301 162 "-" "Mozilla/5.0 (Linux; Android 14) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0.5993.80 Mobile Safari/537.36"
88.99.26.177 - - [24/Jun/2024:11:43:24 +0000] "GET / HTTP/1.1" 200 1065 "-" "Mozilla/5.0 (Linux; Android 14) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0.5993.80 Mobile Safari/537.36"
179.43.169.181 - - [24/Jun/2024:11:44:12 +0000] "GET / HTTP/1.1" 200 2595 "-" "Mozilla/5.0 (X11; Linux i686; rv:10.0) Gecko/20100101 Firefox/10.0"
154.28.229.108 - - [24/Jun/2024:11:45:21 +0000] "GET / HTTP/1.1" 200 1065 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36"
154.28.229.72 - - [24/Jun/2024:11:45:21 +0000] "GET / HTTP/1.1" 200 1065 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.0.0 Safari/537.36"
154.28.229.108 - - [24/Jun/2024:11:45:24 +0000] "GET / HTTP/1.1" 200 1065 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.0.0 Safari/537.36"
154.28.229.108 - - [24/Jun/2024:11:45:25 +0000] "GET / HTTP/1.1" 200 1065 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.0.0 Safari/537.36"
154.28.229.17 - - [24/Jun/2024:11:46:16 +0000] "GET / HTTP/1.1" 200 1065 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.0.0 Safari/537.36"
104.164.173.241 - - [24/Jun/2024:11:46:16 +0000] "GET / HTTP/1.1" 200 1065 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36"
154.28.229.17 - - [24/Jun/2024:11:46:18 +0000] "GET / HTTP/1.1" 200 1065 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36"
154.28.229.17 - - [24/Jun/2024:11:46:18 +0000] "GET / HTTP/1.1" 200 1065 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36"
185.213.154.224 - - [24/Jun/2024:11:51:41 +0000] "GET / HTTP/1.1" 200 1065 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36"
185.213.154.224 - - [24/Jun/2024:11:51:41 +0000] "GET /favicon.ico HTTP/1.1" 404 377 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36"
146.70.165.122 - - [24/Jun/2024:12:26:12 +0000] "GET / HTTP/1.1" 200 1065 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36"
146.70.165.122 - - [24/Jun/2024:12:26:13 +0000] "GET /favicon.ico HTTP/1.1" 404 377 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36"
2.4.108.77 - - [24/Jun/2024:12:30:33 +0000] "HEAD /apple-touch-icon.png HTTP/1.1" 301 0 "-" "-"
2.4.108.77 - - [24/Jun/2024:12:30:33 +0000] "HEAD /apple-touch-icon.png HTTP/1.1" 404 0 "-" "-"
2.4.108.77 - - [24/Jun/2024:12:30:33 +0000] "HEAD /manifest.json HTTP/1.1" 301 0 "-" "-"
2.4.108.77 - - [24/Jun/2024:12:30:33 +0000] "HEAD /manifest.json HTTP/1.1" 404 0 "-" "-"
2.4.108.77 - - [24/Jun/2024:12:30:33 +0000] "GET / HTTP/1.1" 301 162 "-" "Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:x.x.x) Gecko/20041107 Firefox/x.x"
2.4.108.77 - - [24/Jun/2024:12:30:33 +0000] "GET / HTTP/1.1" 301 162 "-" "Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:x.x.x) Gecko/20041107 Firefox/x.x"
2.4.108.77 - - [24/Jun/2024:12:30:33 +0000] "GET / HTTP/1.1" 200 2595 "-" "Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:x.x.x) Gecko/20041107 Firefox/x.x"
2.4.108.77 - - [24/Jun/2024:12:30:33 +0000] "GET /favicon.ico HTTP/1.1" 301 162 "-" "-"
2.4.108.77 - - [24/Jun/2024:12:30:33 +0000] "GET /favicon.ico HTTP/1.1" 404 538 "-" "-"
2.4.108.77 - - [24/Jun/2024:12:30:33 +0000] "GET / HTTP/1.1" 301 162 "-" "Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:x.x.x) Gecko/20041107 Firefox/x.x"
2.4.108.77 - - [24/Jun/2024:12:30:33 +0000] "HEAD /favicon.ico HTTP/1.1" 301 0 "-" "-"
2.4.108.77 - - [24/Jun/2024:12:30:33 +0000] "HEAD /favicon.ico HTTP/1.1" 404 0 "-" "-"
5.164.29.116 - - [24/Jun/2024:12:32:38 +0000] "GET / HTTP/1.1" 200 1065 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/112.0.0.0 Safari/537.36 (scanner.ducks.party)"
5.164.29.116 - - [24/Jun/2024:12:32:39 +0000] "GET /favicon.ico HTTP/1.1" 404 377 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/112.0.0.0 Safari/537.36 (scanner.ducks.party)"
